S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m),S3 f (kHz),S3 Phase velocity (m/ms),S3 Energy velocity (m/ms),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength (mm),S3 Wavenumber (rad/mm),S3 Attenuation (Np/m),S4 f (kHz),S4 Phase velocity (m/ms),S4 Energy velocity (m/ms),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength (mm),S4 Wavenumber (rad/mm),S4 Attenuation (Np/m),S5 f (kHz),S5 Phase velocity (m/ms),S5 Energy velocity (m/ms),S5 Propagation time (micsec),S5 Coincidence angle (deg),S5 Wavelength (mm),S5 Wavenumber (rad/mm),S5 Attenuation (Np/m)
0.001,5.43928293220421,5.43928293216422,18.3847763109854,3.61545828041654,5439282.93220421,1.15514956392118e-06,0,240.020802128316,22.0836583022411,-1.09361040700655,-91.4402417527477,0.889945059995441,92.0072681468465,0.0682900974426436,0,291.970499515533,22.084043754984,2.56007164253437,39.0614068522722,0.88992952573204,75.6379284606768,0.0830692409886151,0,541.638626384735,22.0286769885701,0.461126589586603,216.860190364753,0.89216645071205,40.6704321211442,0.154490251995946,0,768.468138154348,22.0744313723816,0.800954075616004,124.851103258437,0.890317079611534,28.7252395725845,0.218733956641263,0,827.522207895915,22.0852723186009,1.30440405876179,76.6633615774893,0.889880016586559,26.6884345916899,0.235427270400341,0
0.9,5.43927645341774,5.43926349464059,18.3848420100501,3.61546259255655,6043.64050379749,0.00103963584585013,0,239.969359743596,21.9836583022411,-1.09078388365296,-91.6771887618167,0.893993599654068,91.6102719352603,0.0685860348894044,0,292.144893328349,21.984043754984,2.56377557842617,39.0049740864555,0.89397792372768,75.2504810353661,0.0834969454112409,0,541.691598383586,21.9286769885701,0.463801868345268,215.609308252197,0.896235273734198,40.4818480737113,0.155209942385507,0,768.6,21.9744313723816,0.802964309724169,124.5385365065,0.894369012605544,28.5902047519927,0.219767062239792,0,827.759239991506,21.9852723186009,1.31168383828242,76.2378837654544,0.893927963105669,26.5599841794898,0.236565852777563,0
1.8,5.43925701482167,5.43920517834386,18.3850391226551,3.61547553052701,3021.8094526787,0.00207927912251708,0,239.917598672709,21.8836583022411,-1.08791365988254,-91.9190591014337,0.898079144412722,91.213226638261,0.0688845854790098,0,292.321381409963,21.884043754984,2.56749950281208,38.9484009210027,0.898063324876574,74.8629595598857,0.0839291599492995,0,541.745383866628,21.8286769885701,0.466509781242812,214.357777737465,0.900341380950653,40.2932404015539,0.15593646091907,0,769.5,21.3225054799389,0.816199732593755,122.519030583624,0.921716261885842,27.7095587783482,0.226751546548954,0,828,21.8852723186009,1.31903814321785,75.8128189955493,0.898012906573944,26.4314883074891,0.237715910435483,0
2.7,5.43922461431903,5.43910796326617,18.3853677248852,3.61549709590897,2014.52763493297,0.00311893726262466,0,239.865516531468,21.7836583022411,-1.08499905650806,-92.1659787630029,0.902202203981612,90.8161315442076,0.0691857845114339,0,292.5,21.784043754984,2.57124368602177,38.8916851964039,0.902186238853095,74.4753632649025,0.0843659571666785,0,541.8,21.7286769885701,0.469250932426204,213.105596792237,0.904485287215785,40.1046086906056,0.156669906834209,0,770.4,20.7192081488997,0.828659605943285,120.676812629436,0.94855701015676,26.8940915743765,0.233626976758193,0,828.9,21.5248219655659,1.34618007091641,74.2842671351722,0.913052113258701,25.9679357770128,0.2419593671647,0
3.6,5.43917924423424,5.43897182433952,18.385827915581,3.6155272941203,1510.8831233984,0.00415861770501939,0,239.813112525146,21.6836583022411,-1.08203937927928,-92.4180782279915,0.906363297475549,90.4189853253644,0.0694896683984025,0,293.4,21.2978718755102,2.58974469687934,38.6138448784162,0.92278243207224,72.5898836929456,0.0865573133269835,0,542.7,20.2746793998657,0.513283537954742,194.824093518498,0.969356385422076,37.3589080520834,0.168184393891277,0,771.3,20.1587686321072,0.840435866278849,118.985878652186,0.974930617614901,26.1360931312164,0.240402621602043,0,829.8,21.1840146145027,1.37278580322915,72.844576163866,0.92774252300775,25.5290607550045,0.246118937452405,0
4.5,5.43912089738515,5.43879671931038,18.3864198573466,3.61556613037448,1208.69353275226,0.00519832789447666,0,239.760384269556,21.5836583022411,-1.07903391947569,-92.675492581911,0.910562953631866,90.0217872439477,0.0697962737637384,0,294.3,20.8393144999455,2.60766982478141,38.3484132268864,0.943089553869077,70.8097672441234,0.0887333139440737,0,543.6,19.1058597013062,0.555485829092143,180.022594209891,1.02866390127885,35.1469089428001,0.178769214595945,0,772.2,19.6363527685586,0.851612437385039,117.424306656511,1.00087078925399,25.4291022643856,0.247086398955555,0,830.7,20.8611273265976,1.39887463803332,71.4860340456171,0.942103350978689,25.1127089522061,0.250199423691709,0
5.4,5.43904956163813,5.43858259959403,18.38714373989,3.61561361330514,1007.23140030336,0.0062380752876521,0,239.70733096997,21.4836583022411,-1.07598195208758,-92.9383618433228,0.914801711034428,89.6245359510199,0.0701056383780148,0,295.2,20.4060050110744,2.62505956368157,38.0943736986116,0.963117371460965,69.1260332353471,0.0908946313437052,0,544.5,18.1407663577618,0.596205967893127,167.727271086165,1.08339543848081,33.3163753126938,0.188591503373587,0,773.1,19.1478761490039,0.862266120709121,115.973476863223,1.02640644819171,24.7676576755968,0.253685083566474,0,831.6,20.5546406258853,1.42446448981682,70.2018202032256,0.956152186125692,24.7169800696072,0.254205218011467,0
6.3,5.43896522454139,5.43832940097038,18.387999811515,3.61566975188265,863.327813419268,0.00727786735179376,0,239.653951036931,21.3836583022411,-1.07288273649795,-93.2068310898679,0.919080118343919,89.2272303866415,0.07041780048482,0,296.1,19.9958458628453,2.64194989753604,37.8508313474312,0.98287496348766,67.5307188883666,0.0930418839101383,0,545.4,17.3270993502779,0.635693488218069,157.308517160232,1.13427733749329,31.7695257614189,0.1977739722766,0,774,18.6898607484063,0.872467295641978,114.617476780511,1.05156244729008,24.1471069100856,0.260204476278492,0,832.5,20.2632087116903,1.44957205779695,68.9858772195009,0.969905175443753,24.340190644673,0.258140348976876,0
7.2,5.43886787071396,5.43803704875352,18.388988361696,3.61573455715266,755.398315376939,0.00831771156921936,0,239.600242880981,21.2836583022411,-1.06973551574269,-93.4810507161416,0.923398734534637,88.8298694789453,0.0707327990464834,0,297,19.6069707442728,2.65837293034058,37.6169945377785,1.00237079700841,66.016736512703,0.0951756424065368,0,546.3,16.6295511401713,0.67413389190644,148.338484684699,1.181862693005,30.4403279153786,0.206409908744948,0,774.9,18.2593235674024,0.882280479024985,113.342641458542,1.07636015586713,23.5634579525131,0.266649543536519,0,833.4,19.9856348275414,1.47421296758928,67.8328044851794,0.983377182024565,23.9808433255837,0.262008521630115,0
8.1,5.43875748077513,5.43770545986739,18.3901097141144,3.61580804294958,671.451540836436,0.00935761544213978,0,239.546204117935,21.1836583022411,-1.06653951697437,-93.7611765982063,0.927758129137982,88.4324524374925,0.0710506735253191,0,297.9,19.2377130289993,2.67435741347625,37.3921598871168,1.02161279372367,64.5777543773056,0.0972964354020286,0,547.2,16.02331866453,0.71166914913167,140.514732333154,1.22658445380947,29.2823806003838,0.214572216409797,0,775.8,17.8536891569962,0.891764782068455,112.137193586014,1.10081794981805,23.0132626411397,0.27302453394624,0,834.3,19.7208507569388,1.49840189094553,66.7377694891304,0.996581921726197,23.6376012908293,0.265813152099206,0
9,5.43863403539549,5.43733453468615,18.3913642543188,3.61589022320084,604.292670599499,0.0103975864889214,0,239.491833953063,21.0836583022411,-1.06329394844084,-94.0473705757802,0.93215888249289,88.034977870574,0.0713714646059991,0,298.8,18.8865793293567,2.68992918865843,37.1756997996939,1.04060838638231,63.2080968184629,0.0994047538755239,0,548.1,15.4904050122636,0.748410508433523,133.616509753861,1.26878920517045,28.2620051309316,0.222319162354935,0,776.7,17.4707202139485,0.900974291923363,110.990958228702,1.12495162497506,22.4935241585535,0.279333076617535,0,835.2,19.4678996669301,1.5221526478674,65.6964333637,1.0095320812454,23.3092668425887,0.269557397476762,0
9.9,5.43849751040422,5.43692416672408,18.3927523970328,3.61598111518488,549.343182869113,0.0114376322545112,0,239.437131591639,20.9836583022411,-1.05999800022206,-94.3398006213697,0.936601586003422,87.637444379466,0.0716952137487452,0,299.7,18.5522271911604,2.70511156246402,36.9670520756314,1.05936456790288,61.902659963832,0.101501055218801,0,549,15.0173961805654,0.784446861760498,127.478360708302,1.30875960336868,27.3540914035799,0.229698190829226,0,777.6,17.1084619963247,0.909958399398239,109.895133740323,1.14877474951036,22.0016229376603,0.285578265066283,0,836.1,19.2259216557956,1.54547829355909,64.7048880704172,1.02223942145469,22.9947633725578,0.273244181963534,0
10.8,5.43834788120063,5.43647423374167,18.3942746163214,3.61608073659555,503.550729740799,0.0124777603051312,0,239.382094649475,20.8836583022411,-1.05665084617898,-94.6386409111541,0.941086842403757,87.2398511376589,0.0720219627296833,0,300.6,18.2334461973924,2.7199256238542,36.7657112102564,1.07788793365431,60.6568403106865,0.103585766666989,0,549.9,14.5940647852569,0.819850402579512,121.973471849703,1.34672980920555,26.5394886074867,0.236748544785717,0,778.5,16.7651974280216,0.918762088619478,108.842105305258,1.17229896709141,21.5352568118453,0.291762729466201,0,837,18.9941415266978,1.56839119317407,63.7596031112764,1.03471486764749,22.6931201035816,0.276876219686861,0
11.7,5.43818511861597,5.43598460590208,18.3959314180959,3.61618910829837,464.802146890254,0.0135179782391649,0,239.326722331843,20.7836583022411,-1.05325163914613,-94.9440725115512,0.945615266030838,86.8421967247903,0.0723517546094728,0,301.5,17.9291418720508,2.73439051502598,36.571221063883,1.09618471857689,59.4664738708152,0.105659288304687,0,550.8,14.2124603432123,0.854680573313837,117.00277638495,1.38289642476246,25.8033049077928,0.243503122163317,0,779.4,16.4394105622787,0.927426199551741,107.825291164228,1.19553425910769,21.0923923046943,0.297888699224564,0,837.9,18.7718583931558,1.59090308632614,62.8573801003361,1.0469685886767,22.4034591158323,0.28045603469954,0
12.6,5.43800919293075,5.43545513765257,18.3977233676861,3.61630625165726,431.58803118498,0.0145582936809631,0,239.271013049285,20.6836583022411,-1.04979951366003,-95.2562834129724,0.950187483104932,86.4444800005117,0.0726846330401015,0,302.4,17.6383219171268,2.74852366283755,36.3831686632674,1.11426082931032,58.3277841174827,0.107721995653463,0,551.7,13.866297759046,0.888986893209922,112.487597695534,1.41742644128848,25.1337642904585,0.24998982383092,0,780.3,16.1297566253646,0.935987672804855,106.839013915997,1.21848917363022,20.6712246896893,0.303958057710707,0,838.8,18.5584367945202,1.61302514282721,61.9953138639404,1.05901006697233,22.1249842567003,0.283985978669196,0
13.5,5.43782007058772,5.43488567415853,18.399651068186,3.61643219072468,402.801486710202,0.0155987142909928,0,239.214966007074,20.5836583022411,-1.04629358285276,-95.5754691024161,0.954804132018366,86.0466995264519,0.0730206427644335,0,303.3,17.3600843791381,2.76234097819123,36.2011789237835,1.13212187301081,57.2373372210289,0.109774241993759,0,552.6,13.5505350402279,0.922811023371235,108.364548610048,1.45046314215838,24.5214170109083,0.256232553950064,0,781.2,15.8350373049535,0.944479781583369,105.878391417078,1.24117102553737,20.270145039623,0.309972390177651,0,839.7,18.3532990780477,1.63476801130887,61.1707589751133,1.07084816020054,21.856971630401,0.287468246444547,0
14.4,5.4376177166823,5.43427604621544,18.4017151778004,3.61656695058493,377.612341436271,0.0166392477620862,0,239.158579615753,20.4836583022411,-1.04273294062854,-95.9018326780031,0.959465863632724,85.6488541416807,0.0733598291552846,0,304.2,17.0936074506701,2.77585702742417,36.0249101492069,1.14977318222865,56.1920034538793,0.11181636035342,0,553.5,13.2610747660575,0.956188318815865,104.581909266408,1.48213057023664,23.9585813298239,0.262251976470669,0,782.1,15.5541802329699,0.952932355733289,104.939242957124,1.26358607273483,19.8877128666026,0.315933026051022,0,840.6,18.155918830124,1.65614186154585,60.381300854662,1.08249115630625,21.598761396769,0.290904889949823,0
15.3,5.4374020922368,5.43362607553459,18.4039163920866,3.61671055917121,355.385757662536,0.0176799018297912,0,239.101853080591,20.3836583022411,-1.0391166581124,-96.2355855036091,0.964173341584802,85.250942389688,0.0737022387208192,0,305.1,16.8381406363812,2.78908518077511,35.8540501700307,1.16721983711148,55.1889237508396,0.113848665278311,0,554.4,12.9945486348099,0.989148996376276,101.097003956277,1.5125369663593,23.4389405389789,0.268066096960767,0,783,15.2862218604064,0.961371999889818,104.018007609397,1.2857396713622,19.5226332827668,0.321841076261261,0,841.5,17.9658151984638,1.67715642168469,59.6247307091074,1.09394682231622,21.349750681478,0.294297830495537,0
16.2,5.43717315644016,5.43293557013728,18.4062554596931,3.61686304577603,335.627972619763,0.0187206842687629,0,239.044784812133,20.2836583022411,-1.03544378618746,-96.5769473282597,0.968927242601607,84.8529630888295,0.074047918640177,0,306,16.5929970694771,2.80203774177718,35.6883130120066,1.1844666855737,54.2254806192062,0.115871454442289,0,555.3,12.748159114672,1.02171905471043,97.8742635159541,1.54177745333001,22.95724673991,0.273690716415771,0,783.9,15.0302930949658,0.969822306421155,103.111672455773,1.30763641216302,19.1737378427935,0.327697466122451,0,842.4,17.7825479625264,1.69782101102191,58.8990237197092,1.10522244795029,21.1093874199031,0.297648869775133,0
17.1,5.43693086696874,5.43220432356584,18.4087331851975,3.61702444083948,317.949173506944,0.0197616028935592,0,238.987374810378,20.1836583022411,-1.03171334957022,-96.9261472110027,0.973728256824729,84.4549144834768,0.0743969175222937,0,306.9,16.357546823688,2.81472605905486,35.5274360282075,1.20151836041959,53.2992728044576,0.117885009993121,0,556.2,12.5195611244322,1.05392097344987,94.8837745136272,1.56993616138324,22.5090994685944,0.279139790374383,0,784.8,14.7856071834753,0.97830406548815,102.217708714215,1.32928024151933,18.8399683785363,0.333502964598274,0,843.3,17.60571323635,1.71814456894447,58.2023199953625,1.11632488484055,20.8771649903355,0.30095969975273,0
18,5.43667517681061,5.43143212101674,18.411350408496,3.61719477806677,302.037509822812,0.0208026655724502,0,238.92962148587,20.0836583022411,-1.02792435325972,-97.2834233208733,0.978577088144401,84.0567953749044,0.0747492844469712,0,307.8,16.1312110491066,2.82716062495144,35.3711773987789,1.21837929553357,52.4080930770194,0.11988959983615,0,557.1,12.3067723435412,1.08577428777756,92.1001732364534,1.59708792826,22.0907778559347,0.284425715932479,0,785.7,14.5514494587234,0.986835469965388,101.33401467978,1.35067456733684,18.5203633177082,0.339258209971071,0,844.2,17.4349397180451,1.73813568076104,57.5329078776031,1.12726058139642,20.652617529075,0.304231911443382,0
18.9,5.43640603853222,5.43061873069615,18.4141080342757,3.61737409158852,287.640531139271,0.0218438802149805,0,238.871524043879,19.9836583022411,-1.02407577646474,-97.6490239279118,0.983474454543602,83.6586042736944,0.075105069726286,0,308.7,15.9134568307182,2.83935116160871,35.2193139588069,1.23505374005144,51.5499087486822,0.121885478746657,0,558,12.1081042970174,1.11729603713298,89.5017942215238,1.62329967605655,21.6991116434004,0.289559564024389,0,786.6,14.3271686180082,0.99543231596881,100.458864350485,1.37182235223265,18.2140460437429,0.344963732500174,0,845.1,17.2698853933652,1.75780260057999,56.8892092701448,1.13803561467669,20.4353158127621,0.307467002944759,0
19.8,5.43612339997547,5.42976391215991,18.4170070039419,3.61756241882976,274.551686867448,0.0228852547907057,0,238.813082484405,19.8836583022411,-1.0201665713956,-98.0232079778878,0.988421088452537,83.2603394059853,0.0754643249355756,0,309.6,15.703792664554,2.85130669642943,35.0716393032099,1.25154577094285,50.7228445237533,0.123872889349437,0,558.9,11.9221087742203,1.1485011354393,87.0700053437479,1.64863153560302,21.3313808806948,0.294551268964775,0,787.5,14.1121692740603,1.00410819836859,99.5908609873651,1.39272619538456,17.9202149511877,0.350619974386143,0,846,17.1102346425374,1.77715327193381,56.2697666989548,1.14865571875913,20.2248636436612,0.310666386576546,0
20.7,5.43582720794822,5.42886740880124,18.4200483212909,3.61775979805393,262.600348210059,0.0239267973177002,0,238.754294423263,19.7836583022411,-1.01619567131844,-98.4062448034806,0.993417737113878,82.8619998230009,0.0758271019357596,0,310.5,15.5017644581617,2.86303562911991,34.9279621192628,1.26785930482555,49.9251673370746,0.125852063043836,0,559.8,11.7475357063022,1.17940267423661,84.7886834449711,1.67313777323366,20.9852370602041,0.299409784562066,0,788.4,13.905905573524,1.0128746996382,98.7288951295948,1.41338840363404,17.6381349232928,0.356227307167384,0,846.9,16.9556956859468,1.79619534627486,55.6732318716841,1.1591263105426,20.0208946581023,0.313831395373575,0
21.6,5.43551740499826,5.42792895402115,18.4232330318026,3.61796627051519,251.644324305475,0.0249685158785951,0,238.695160655181,19.6836583022411,-1.01216197432306,-98.7984161990286,0.998465162959138,82.4635834602282,0.076193454656381,0,311.4,15.3069519958273,2.87454579045646,34.7881047266673,1.28399810822735,49.1552729474224,0.127823220794648,0,560.7,11.5832997152695,1.21001217115023,82.6437968015981,1.69686756116007,20.6586404766711,0.304143213793517,0,789.3,13.7078757088332,1.02174157130323,97.8721066154235,1.43381105298952,17.3671299997886,0.36178604681695,0,847.8,16.8059983248861,1.81493619967704,55.0983555332658,1.16945251312652,19.8230695032862,0.316963288966826,0
22.5,5.43519393218991,5.42694826551514,18.4265622422527,3.6181818786113,241.564174763996,0.0260104186116097,0,238.635680385431,19.5836583022411,-1.00806435566857,-99.2000157903388,1.00356414399659,82.0650888023562,0.0765634376185453,0,312.3,15.1189657976193,2.88584449471759,34.6519017857842,1.29996580720684,48.4116740237569,0.129786573876711,0,561.6,11.4284533076588,1.24033978047979,80.6230692377839,1.7198656219119,20.3498100207599,0.30875891719725,0,790.2,13.5176171742233,1.03071690839955,97.0198501500042,1.45399604224859,17.106577036476,0.367296466954323,0,848.7,16.6608919374331,1.83338294796874,54.5439784474886,1.17963917707827,19.6310733326653,0.320063258931676,0
23.4,5.4348567285165,5.42592504620859,18.4300371177954,3.61840666627784,232.258834551987,0.027052513715138,0,238.575853614013,19.4836583022411,-1.00390166009254,-99.6113503694993,1.0087154742111,81.6665140545335,0.0769371067189661,0,313.2,14.9374443271504,2.89693858605086,34.5191991578672,1.31576589592278,47.6929895502887,0.131742324530829,0,562.5,11.2821652038581,1.27039446727643,78.7157080543556,1.74217277188427,20.0571825846367,0.313263604230853,0,791.1,13.3347026631762,1.0398073140222,96.1716643569068,1.47394513814423,16.8559002189056,0.372758810006027,0,849.6,16.5201436970782,1.85154246051062,54.0090233590549,1.18969089975236,19.4446135794235,0.323132433643655,0
24.3,5.43450572726626,5.42485899116324,18.4336588587637,3.61864068141434,223.642210998612,0.0280948094687661,0,238.515678751469,19.3836583022411,-0.999672708590768,-100.032739856397,1.01391996397643,81.2678579609799,0.0773145184926174,0,314.1,14.7620514984663,2.90783448007689,34.3898528905799,1.33140174470573,46.9979353660182,0.133690666584529,0,563.4,11.1437026859301,1.30018415818835,76.9121815322975,1.76382638186217,19.7793799892263,0.317663410612567,0,792,13.1587364970908,1.04901805543102,95.3272438756183,1.49366001413562,16.6145662842055,0.378173296834877,0,850.5,16.3835369841966,1.86942137277003,53.4924878128596,1.19961204296558,19.2634179708367,0.326171882720493,0
25.2,5.43414086180206,5.42374977593381,18.4374287404848,3.61888397203486,215.64051038897,0.0291373142080124,0,238.455157387257,19.2836583022411,-0.995376281664045,-100.46451964158,1.01917844048024,80.8691181752214,0.07769573168296,0,315,14.5924744513388,2.91853820063295,34.2637283206753,1.34687660710997,46.3253157185358,0.135631785984041,0,564.3,11.0124171071702,1.32971586661022,75.2040360734545,1.78486077041163,19.5151818308882,0.321963964344657,0,792.9,12.9893515087541,1.05835321075037,94.4864143503665,1.51314228317883,16.3820803490403,0.383540134910134,0,851.4,16.250869968716,1.88702609786448,52.9934377236058,1.20940674901324,19.0872327563026,0.32918262104311,0
26.1,5.43376206033983,5.42259706657157,18.4413480795882,3.6191365897528,208.1901172544,0.0301800363535114,0,238.39428793192,19.1836583022411,-0.991011139662382,-100.907039283199,1.0244917481625,80.4702934313576,0.0780808052171357,0,315.9,14.4284215550218,2.92905541300389,34.1406992698185,1.36219362666824,45.6740156854124,0.137565861308454,0,565.2,10.8877319217055,1.35899580345241,73.5837445163249,1.80530754082204,19.2635030461882,0.326170442214709,0,793.8,12.8262063211421,1.06781580443309,93.6491102537021,1.53239352422057,16.1579822639734,0.388859524941358,0,852.3,16.1219543400858,1.90436283716199,52.5110016056745,1.21907895539528,18.9158211194248,0.332165612452707,0
27,5.43336925119347,5.42140050904111,18.4454182702851,3.61939858628736,201.235898192351,0.0312229843860851,0,238.333071180185,19.0836583022411,-0.986576002774804,-101.360665289591,1.02986074916768,80.0713816498149,0.0784698000423989,0,316.8,14.2696206183107,2.93939145349212,34.0206473286148,1.37735584290723,45.0429943759808,0.139493064220661,0,566.1,10.7691327272696,1.38802946974251,72.0445798737621,1.82519587206432,19.0233752468992,0.330287618555164,0,794.7,12.6689829484978,1.07740793449979,92.8153550738673,1.55141530492048,15.9418433981349,0.394131666599778,0,853.2,15.9966141647985,1.92143759005236,52.0443653843969,1.22863240853661,18.7489617496467,0.335121773198881,0
27.9,5.43296235654248,5.4201597411499,18.4496407441277,3.61967001762385,194.729833567831,0.0322661668839302,0,238.271507132054,18.9836583022411,-0.982069560949044,-101.825780959307,1.03528632381113,79.6723810191878,0.0788627781271704,0,317.7,14.1158172779352,2.94955135616644,33.9034612131558,1.39236619702495,44.4312788099943,0.141413559894348,0,567,10.6561589389305,1.41682174050132,70.5805092774877,1.84455277028172,18.7939311092249,0.334319907350066,0,795.6,12.5173846895346,1.08713088830576,91.9852439809207,1.57020919920463,15.7332638128891,0.399356762964353,0,854.1,15.8746848669461,1.93825616303378,51.5927677193498,1.23807067579034,18.5864475669666,0.338051974942571,0
28.8,5.43254129815277,5.41887438102574,18.4540170095383,3.61995094020247,188.62990618586,0.0333095924937198,0,238.209595787526,18.8836583022411,-0.977490470138015,-102.302787653654,1.04076937106045,79.2732897254259,0.0792598027525069,0,318.6,13.9667735482092,2.95953987668329,33.789036190338,1.40722753691655,43.8379584061808,0.143327507384416,0,567.9,10.5483967818691,1.44537693471946,69.1861047439569,1.86340328812585,18.5743912341417,0.33827139893718,0,796.5,12.3711342624933,1.09698524889361,91.1589286190104,1.58877680133817,15.5318697583093,0.404535024111839,0,855,15.7560122981912,1.95482417810104,51.1554957833305,1.2473971573637,18.428084559288,0.340957047758541,0
29.7,5.43210599232645,5.41754403667426,18.4585486196414,3.62024141429159,182.899191660823,0.0343532699632233,0,238.147338736058,18.7836583022411,-0.972837344667752,-102.792106561403,1.04631080903211,78.8741054253784,0.0796609390787198,0,319.5,13.8222665045578,2.96936151467487,33.677273550489,1.42194262250783,43.2621799829665,0.145235060037507,0,568.8,10.4454733681188,1.47369887907688,67.8564674369838,1.88177071602082,18.3640530381836,0.342145891983389,0,797.4,12.2299721450785,1.10697099313844,90.3366037771995,1.60711973747546,15.3373114435397,0.409666670088138,0,855.9,15.6404519105344,1.97114708060158,50.7318814431041,1.25661509635142,18.2736907472069,0.343837782640596,0
30.6,5.43165635394779,5.41616829773234,18.4632372007104,3.62054150129325,177.505109606137,0.0353972081204944,0,238.08473597765,18.6836583022411,-0.968108768633433,-103.294178546857,1.05191157550405,78.4748263071977,0.0800662531266195,0,320.4,13.6820871066671,2.97902053216292,33.5680801526382,1.4365141292743,42.7031432792358,0.14713636572591,0,569.7,10.347051660319,1.50179096126477,66.5871633131837,1.89967675041168,18.1622813065105,0.345946921597746,0,798.3,12.0936551082865,1.11708757795169,89.518496108749,1.62523967288215,15.1492610651215,0.414751932795291,0,856.8,15.5278680002106,1.9872301465421,50.3212977993545,1.26572758861007,18.123095238341,0.346694933980535,0
31.5,5.4311922948976,5.41474673822311,18.4680844431915,3.6208512648056,172.418803012622,0.0364414158861758,0,238.021787512303,18.5836583022411,-0.963303288731709,-103.809466000745,1.05757262844492,78.0754505563091,0.0804758123380673,0,321.3,13.5460391164523,2.98852097226827,33.4613679903677,1.45094465308496,42.1600968454786,0.14903156722358,0,570.6,10.2528261770395,1.52965618251171,65.3741678314923,1.91714164098051,17.9685001350148,0.349677783897815,0,799.2,11.9619548961491,1.12733402041107,88.7048542751649,1.64313831824117,14.9674110312176,0.419791057656847,0,857.7,15.4181330235675,2.00307848945052,49.9231560453889,1.27473759181854,17.9761373715372,0.349529221840959,0
32.4,5.4307137227721,5.4132789186772,18.4730920948807,3.62117077148328,167.614621073213,0.0374859022855478,0,237.958494929473,18.4836583022411,-0.958419405935613,-104.338454940173,1.06329494656038,77.6759758365397,0.0808896861547235,0,322.2,13.4139381226903,2.99786667535123,33.3570538083666,1.46523671403079,41.632334334855,0.150920802485948,0,571.5,10.1625193025725,1.55729719622867,64.2138188151699,1.93418432209394,17.7821860062511,0.353341557948546,0,800.1,11.8346570486943,1.13770896818825,87.8959406984769,1.6608174331336,14.7914723768208,0.424784304571717,0,858.6,15.3111269796559,2.01869706680567,49.5369026112657,1.28364793357669,17.8326659441601,0.352341333979692,0
33.3,5.43022054253251,5.41176438254115,18.4782619736013,3.62150008994184,163.069685961937,0.0385306764412741,0,237.894860613347,18.3836583022411,-0.953455576940335,-104.881656176266,1.06907952985734,77.276399560898,0.0813079458008145,0,323.1,13.2856106602109,3.00706129279196,33.2550587644169,1.47939275932198,41.119191148904,0.152804204840179,0,572.4,10.0758781173087,1.5847163509313,63.1027754217545,1.95082252785778,17.6028618401619,0.356941124928002,0,801,11.7115598411202,1.14821076304656,87.0920245815056,1.67827882824255,14.6211733347318,0.429731948547126,0,859.5,15.2067368460273,2.03409068609342,49.1620165628186,1.29246131914574,17.69253850614,0.355131927789734,0
34.2,5.42971265690989,5.4102026550104,18.4835959716573,3.62183929049247,158.763527979821,0.0395757475733229,0,237.830883769195,18.2836583022411,-0.948410231003473,-105.439604857694,1.07492740022668,76.876720182332,0.0817306629663371,0,324,13.1608933929275,3.01610830170255,33.1553080980386,1.49341516761856,40.6200413361961,0.154681903328855,0,573.3,9.99267165187601,1.61191572230887,62.0379828895536,1.96707289552593,17.430091840007,0.36047918535678,0,801.9,11.5924733320338,1.15883749583452,86.2933762149164,1.69552436548752,14.4562580521683,0.434634279805013,0,860.4,15.1048560665995,2.04926401050939,48.7980072295041,1.3011803384958,17.5556207189673,0.357901632061984,0
35.1,5.42918996345002,5.40859324833553,18.4890960381934,3.62218844712134,154.677776736468,0.0406211250235679,0,237.766566781204,18.1836583022411,-0.943281739831828,-106.012865273771,1.08083960204519,76.4769351234062,0.0821579120167511,0,324.9,13.0396323875111,3.02501101559893,33.0577308592711,1.50730625099748,40.1342948215176,0.156554022815692,0,574.2,9.91268850659061,1.63889714414945,61.0166418051193,1.98295105736103,17.2634770229721,0.363958274385785,0,802.8,11.4772184974443,1.169587056417,85.5002622090804,1.71255595781267,14.2964854228254,0.43949160379991,0,861.3,15.0053840826748,2.06422156436763,48.4444120370552,1.30980747301678,17.4217857688085,0.360651048667401,0
