A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity 1 (m/ms),A0 Energy velocity 2 (m/ms),A0 Energy velocity absolute (m/ms),A0 Skew angle (deg),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity 1 (m/ms),A1 Energy velocity 2 (m/ms),A1 Energy velocity absolute (m/ms),A1 Skew angle (deg),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m),A2 f (kHz),A2 Phase velocity (m/ms),A2 Energy velocity 1 (m/ms),A2 Energy velocity 2 (m/ms),A2 Energy velocity absolute (m/ms),A2 Skew angle (deg),A2 Propagation time (micsec),A2 Coincidence angle (deg),A2 Wavelength (mm),A2 Wavenumber (rad/mm),A2 Attenuation (Np/m),A3 f (kHz),A3 Phase velocity (m/ms),A3 Energy velocity 1 (m/ms),A3 Energy velocity 2 (m/ms),A3 Energy velocity absolute (m/ms),A3 Skew angle (deg),A3 Propagation time (micsec),A3 Coincidence angle (deg),A3 Wavelength (mm),A3 Wavenumber (rad/mm),A3 Attenuation (Np/m),A4 f (kHz),A4 Phase velocity (m/ms),A4 Energy velocity 1 (m/ms),A4 Energy velocity 2 (m/ms),A4 Energy velocity absolute (m/ms),A4 Skew angle (deg),A4 Propagation time (micsec),A4 Coincidence angle (deg),A4 Wavelength (mm),A4 Wavenumber (rad/mm),A4 Attenuation (Np/m),A5 f (kHz),A5 Phase velocity (m/ms),A5 Energy velocity 1 (m/ms),A5 Energy velocity 2 (m/ms),A5 Energy velocity absolute (m/ms),A5 Skew angle (deg),A5 Propagation time (micsec),A5 Coincidence angle (deg),A5 Wavelength (mm),A5 Wavenumber (rad/mm),A5 Attenuation (Np/m),A6 f (kHz),A6 Phase velocity (m/ms),A6 Energy velocity 1 (m/ms),A6 Energy velocity 2 (m/ms),A6 Energy velocity absolute (m/ms),A6 Skew angle (deg),A6 Propagation time (micsec),A6 Coincidence angle (deg),A6 Wavelength (mm),A6 Wavenumber (rad/mm),A6 Attenuation (Np/m),A7 f (kHz),A7 Phase velocity (m/ms),A7 Energy velocity 1 (m/ms),A7 Energy velocity 2 (m/ms),A7 Energy velocity absolute (m/ms),A7 Skew angle (deg),A7 Propagation time (micsec),A7 Coincidence angle (deg),A7 Wavelength (mm),A7 Wavenumber (rad/mm),A7 Attenuation (Np/m)
0.001,0.00607103357315063,0.22467061866612,-7.20575962576505e-06,0.224670618781673,0.00183762174623326,445.096028104185,90,6071.03357315063,0.0010349449120109,0,105.50796382525,20.0685704454299,0.212330901253217,0.0434591290233261,0.216732802137723,-11.5673331131566,470.963008256364,0.979312868924314,190.209058329179,0.0330330498577297,0,116.724941285674,20.0052804439128,0.626385415398881,-0.0421872352837596,0.627804469118623,3.85306810491479,159.64611809539,0.98241138975208,171.388224517942,0.0366605426064252,0,321.388848008125,20.0616369027133,0.207886632531452,-0.0440483028216639,0.212502011676916,11.9632448880818,481.031410159913,0.979651364197334,62.4216957963836,0.100657074868248,0,335.624228384308,20.0953802011066,0.369989598083444,0.0281324040651342,0.371057589665583,-4.34815590342307,270.277868669829,0.978006215831337,59.8746410467609,0.104939005851785,0,421.217734401628,20.0810906712398,0.295580746562916,0.00396439104263154,0.295607330989997,-0.768416952551542,338.317028977104,0.97870222423889,47.6738964938562,0.131795086394696,0,535.313511615019,20.0975393773764,0.188689311758036,0.0309636573168138,0.191212981897554,-9.31910182424351,529.971724780225,0.977901133669032,37.5434935627591,0.167357502217432,0,550.263735256352,20.0274976331866,0.530289879547451,-0.00649320883259229,0.530329631560781,0.701531152077421,188.576104988728,0.981321460503617,36.3961794135976,0.172633100737826,0
1.75,0.251084061717987,0.490885126189827,-0.000788363143528998,0.490885759246333,0.0920171331402608,203.713648397099,90,143.476606695993,0.0437924024819795,0,105.513599023719,19.9685704454299,0.213385188975161,0.0436343892809865,0.217800823694241,-11.5568882597234,468.636087069944,0.984217621457675,189.251154639708,0.0332002482053088,0,116.743935801083,19.9052804439128,0.629497915850949,-0.0423428006895438,0.630920390248186,3.84816963460295,158.856761050306,0.987347308167289,170.503763705799,0.036850713266489,0,321.405724137154,19.9616369027133,0.20877163827291,-0.0442023407368347,0.213399727914002,11.9544503912638,478.992265555143,0.984559516593772,62.1072849785185,0.101166639458685,0,335.655823851713,19.9953802011065,0.371852840821596,0.0282190087741895,0.372922039685627,-4.33971957359359,268.923587565053,0.98289785538378,59.5710807923899,0.105473750410489,0,421.249331487597,19.9810906712398,0.297229704717845,0.00396447035173599,0.297256142731865,-0.764169754368852,336.440128334173,0.983600846421762,47.4329314676388,0.13246462136683,0,535.338996127711,19.9975393773764,0.189613751953045,0.0310512835423689,0.192139421096608,-9.30024745034448,527.38790815533,0.982791719430776,37.3549087998922,0.168202399873018,0,550.339005694996,19.9274976331866,0.532932801806212,-0.00645246928773249,0.532971861922305,0.693673185648589,187.640917693714,0.986246404761438,36.2094952874022,0.173523139643584,0
3.5,0.351090242544643,0.671762167515383,-0.00136569741481063,0.671763555750381,0.116482579610781,148.862208733584,77.6761464657791,100.311497869898,0.0626367409579383,0,105.519384860624,19.8685704454299,0.214450200471979,0.0438112455365331,0.218879678631741,-11.5463927805034,466.308727060698,0.98917175328571,188.293084457168,0.0333691772339565,0,116.763216160372,19.8052804439128,0.632641832895658,-0.042496729172404,0.634067552174002,3.84298144232267,158.067321508429,0.992333078491114,169.619175414889,0.0370428950135555,0,321.422844524662,19.8616369027133,0.209705124171286,-0.0443740737850242,0.21434854216433,11.9476748022846,476.860069085963,0.989517099768474,61.7928602184011,0.10168141246371,0,335.687900486179,19.8953802011065,0.373736990695853,0.0283048744881218,0.374807289329037,-4.33101315674466,267.567841796478,0.987838675831979,59.2674927284896,0.106014022492288,0,421.281409003547,19.8810906712398,0.298914790444411,0.0040050914071461,0.298941620895461,-0.767647204787061,334.543499340816,0.988548755113934,47.1919487695039,0.133141043568005,0,535.364826893567,19.8975393773764,0.190547582893855,0.0311396509462846,0.193075268244659,-9.28134163106035,524.803298374586,0.987731470156111,37.1663179533686,0.169055899351206,0,550.415477119419,19.8274976331866,0.535601947326714,-0.00641046925988885,0.535640308505904,0.685724348779114,186.705818563801,0.991221034338172,36.0227836196633,0.174422536956579,0
5.25,0.42520491889508,0.796912836932256,-0.00209923302812755,0.796915601834174,0.150928569537698,125.484237880963,53.7718338777965,80.9914131228724,0.0775784131293936,0,105.525204487426,19.7685704454299,0.215525739312907,0.0439892567691397,0.219969086504165,-11.5357466496289,463.981705010262,0.994176013918373,187.335059348647,0.033539826069001,0,116.782791361531,19.7052804439128,0.635815929663879,-0.0426568924350578,0.637245248618269,3.83822219751729,157.278223672163,0.997369459838448,168.734453203042,0.0372371213341883,0,321.440187400435,19.7616369027133,0.210650111720474,-0.0445483009954333,0.215309128207393,11.940975021929,474.72084957969,0.994524864276194,61.4784263987975,0.102201466030082,0,335.720451073353,19.7953802011065,0.375636087567957,0.0283921294386044,0.376707556729913,-4.32243324218907,266.215103685715,0.992829422663048,58.9638794354573,0.106559903577193,0,421.314013118223,19.7810906712398,0.300614910396416,0.00402694723275125,0.300641881075575,-0.767471184367323,332.651497120125,0.993546697943316,46.9509440828619,0.133824472114781,0,535.391045522598,19.7975393773764,0.19149076973102,0.0312282452482149,0.194020406641831,-9.26223962455045,522.218382329687,0.992721131009341,36.9777185161025,0.169918144204691,0,550.493124591137,19.7274976331866,0.538297651246699,-0.00636712163728572,0.538335305897408,0.677677461256435,185.770827289325,0.996246104959583,35.8360472673271,0.175331427049104,0
7,0.485568035026198,0.892144884116596,-0.00256037369375549,0.892148558127438,0.164433161572198,112.089417067072,44.9418823232839,69.3668621465998,0.0905790620008257,0,105.531127027457,19.6685704454299,0.216611925194347,0.0441674951558299,0.221068979652826,-11.5247117993752,461.655100060991,0.999231168112239,186.376958149159,0.0337122430238994,0,116.8027629592,19.6052804439128,0.639020211100179,-0.0428280350262663,0.640453800659133,3.83430966967802,156.489573041568,1.00245722681607,167.849457899905,0.037433456061124,0,321.457883428223,19.6616369027133,0.211597067772873,-0.0447211402214762,0.216271356107984,11.9338671503704,472.596341019903,0.99958357594495,61.1639593125844,0.102726922485001,0,335.753472686287,19.6953802011065,0.377559931852893,0.0284774057305042,0.378632360975526,-4.31335919356535,264.858613331254,0.997870856508236,58.6602427177545,0.107111478167783,0,421.34717044663,19.6810906712398,0.302338936846474,0.00405015142093434,0.302366063671155,-0.767491959599086,330.754619444797,0.998595437736473,46.7099153659387,0.134515022302124,0,535.417624471709,19.6975393773764,0.19244341745437,0.0313169480608806,0.194974921867826,-9.24290771930777,519.633258039137,0.997761462290684,36.7891127917423,0.17078925884263,0,550.571973475771,19.6274976331866,0.541020016940784,-0.00632321560274525,0.541056967228189,0.669618610431263,184.836044635563,1.00132238775669,35.6492857950575,0.176249963135326,0
8.75,0.536951995197486,0.967899610155331,-0.00319671915792303,0.967904889104408,0.189232280032931,103.316499924979,39.7017122374182,61.3659423082841,0.102388801847363,0,105.537101938291,19.5685704454299,0.217709033089903,0.0443470947075809,0.222179854842745,-11.5135679660036,459.32866716975,1.00433799626019,185.418872472659,0.033886438976734,0,116.822992456473,19.5052804439128,0.642261142415759,-0.0429768349011281,0.643697431558737,3.82823392727241,155.69990677603,1.00759716991987,166.964396594962,0.0376318870089527,0,321.475717757727,19.5616369027133,0.212558244825299,-0.0448972398153847,0.217248175104538,11.9268884549775,470.459285558128,1.00469401626652,60.849500668836,0.103257795678141,0,335.787071582133,19.5953802011066,0.379499112172324,0.028564107822316,0.380572574412906,-4.30441769504231,263.505227792448,1.00296375352946,58.3565653935951,0.107668867501054,0,421.380843530462,19.5810906712398,0.30406349801964,0.00406600437568058,0.304090682559533,-0.766126178386082,328.878673866801,1.00369575290684,46.4688677045289,0.135212791220373,0,535.444702148438,19.5975393773764,0.19340591747516,0.0314064363593604,0.195939309887534,-9.22352910228294,517.04726155984,1.00285323982256,36.6004917010899,0.171669423419043,0,550.652079938504,19.5274976331866,0.543769881125422,-0.0062775956964244,0.543806116025633,0.661426411430453,183.901321994946,1.00645066966031,35.4624968189848,0.177178311477941,0
10.5,0.581840386070426,1.02973770938885,-0.00365034120184897,1.02974417945832,0.203108293168941,97.1121083439298,36.1221555166906,55.4133701019453,0.113387532568769,0,105.543232308564,19.4685704454299,0.218817783069111,0.0445295049121472,0.223302707092864,-11.5026460229369,457.001248241401,1.00949729479312,184.460623571884,0.0340624746111792,0,116.843551821372,19.4052804439128,0.645528796900314,-0.0431570265137989,0.646969826626467,3.82483522482985,154.911756811126,1.01279009594439,166.079172889054,0.0378324698869794,0,321.493909431502,19.4616369027133,0.213527871950315,-0.045074441851748,0.218233492864584,11.9197972106642,468.322936423348,1.00985698279902,60.5350096277947,0.10379423982605,0,335.821146789477,19.4953802011065,0.381459290459515,0.0286504971757782,0.382533712587918,-4.29528462348445,262.151171831567,1.00810890581777,58.0528664960101,0.10823212851361,0,421.415012973977,19.4810906712398,0.305844800590063,0.00410325691456463,0.305872324287901,-0.768642132007232,326.963217315027,1.00884843785489,46.227804115851,0.135917883779064,0,535.472099304199,19.4975393773764,0.194378066743824,0.0314957211352197,0.196913212560493,-9.20383275624812,514.461336482952,1.00799725534778,36.4118679623305,0.17255871941752,0,550.733410548647,19.4274976331866,0.546547648824491,-0.00622997456676475,0.54658315471544,0.653073508435693,182.966663958904,1.01163175380788,35.2756837719954,0.178116612786048,0
12.25,0.621730109477144,1.08107006909457,-0.0045359275427755,1.08107958492,0.240398829591218,92.5009422226937,33.4827790816122,50.7534783246649,0.123798122110699,0,105.549441848533,19.3685704454299,0.219937484081562,0.0447117405594887,0.224436264110741,-11.4912327263354,454.674656380609,1.01470987659408,183.502348342348,0.0342403536736079,0,116.86443134334,19.3052804439128,0.648832944446353,-0.0433216781634572,0.650277600412179,3.81989025448005,154.122876860591,1.0180368284051,165.193808090291,0.0380352349753045,0,321.51228921505,19.3616369027133,0.214499397359537,-0.0452501821065806,0.219220369601648,11.9122934728962,466.201776000252,1.01507328958188,60.2205189418527,0.104336286328692,0,335.85575140576,19.3953802011065,0.383440539585618,0.0287363558343188,0.384515832631566,-4.28593120308432,260.796628619575,1.01330712180405,57.7491381937784,0.108801369227299,0,421.449830897589,19.3810906712398,0.307619641861205,0.00411215382077598,0.307647125564114,-0.76586470461837,325.076771414743,1.01405430338071,45.9867088568114,0.136630462657015,0,535.5,19.3975393773764,0.195360271752224,0.0315854962516407,0.197897143366359,-9.18400574175442,511.874799840729,1.01319431694001,36.2232294628879,0.173457347683949,0,550.81609622911,19.3274976331866,0.549352808374023,-0.00618345865061944,0.549387607458805,0.644888161293739,182.032381514496,1.01686645996278,35.0888395700538,0.179065064110638,0
14,0.657610797295391,1.12418037525244,-0.0050011543592469,1.12419149954429,0.254890721691699,88.9536965787582,31.4386377191159,46.9721998068137,0.133763914251854,0,105.5557777455,19.2685704454299,0.221068780693909,0.0448952937635164,0.225581455797244,-11.4796759296723,452.34790586944,1.01997657142533,182.543967341015,0.0344201202521353,0,116.88562636971,19.2052804439128,0.6521723283334,-0.0434794469344392,0.653620079365324,3.8141878138954,153.333705917186,1.02333820797383,164.308316089837,0.0382402148394255,0,321.531006273353,19.2616369027133,0.215485544506861,-0.0454292760785846,0.220222249140369,11.9049260181547,464.068252136588,1.02034376756387,59.9060013712576,0.104884071100666,0,335.890970049426,19.2953802011065,0.38543991395423,0.0288231044050301,0.386516103955045,-4.27660490571724,259.443810512771,1.01855922668266,57.4453674603615,0.109376710167536,0,421.485166581685,19.2810906712398,0.309426482696587,0.00413639601580764,0.309454129017502,-0.765881175433897,323.178543505782,1.01931417710942,45.7455972356339,0.137350601738024,0,537.25,15.1437191968395,0.249191461885048,0.0357326029113078,0.251740349541396,-8.16025409968689,401.297858456042,1.29784056430125,28.1874717484215,0.222907019233871,0,550.900148885699,19.2274976331866,0.552187273855423,-0.00613361296972982,0.552221338428665,0.636406705451763,181.097980222888,1.02215562494685,34.9019648516666,0.180023827709504,0
15.75,0.690179580080656,1.16069056422014,-0.00562810087057861,1.16070420925792,0.277820729529358,86.155606914225,29.7998775729797,43.8209257194067,0.14338321712809,0,105.562221090941,19.1685704454299,0.222211920186638,0.0450808530621161,0.22673866186833,-11.4681376789972,450.02086258923,1.02529822636876,181.585516554416,0.034601797689612,0,116.907232510166,19.1052804439128,0.655535604061737,-0.0436914842766168,0.656990010571607,3.81312728466292,152.54701557077,1.02869509292791,163.422570474854,0.0384474757000985,0,321.550044488096,19.1616369027133,0.216477553000242,-0.0456081176528326,0.221229815686782,11.8972483716649,461.941659142313,1.02566926504443,59.5914608975359,0.10543767869667,0,335.926742553711,19.1953802011065,0.387459598184415,0.0289098030133547,0.388536635255286,-4.26714443287212,258.091425450774,1.02386606284816,57.1415662092976,0.109958226979036,0,421.521112057162,19.1810906712398,0.311249245290868,0.00415457810539257,0.311276971864879,-0.764742915650396,321.285919606161,1.02462890392985,45.5044602099045,0.138078449413449,0,539,12.8552489458027,0.293137217150309,0.0383723088228355,0.295638059395306,-7.4577398465677,341.137167679135,1.52893071235227,23.8501835729178,0.263443897107535,0,550.985470282224,19.1274976331866,0.555049992009554,-0.00608418263347101,0.55508333690368,0.628022756200837,180.163951787389,1.02750010308645,34.7150672110993,0.180993033053115,0
17.5,0.719951564116093,1.19180131990766,-0.00614625325609277,1.19181716826144,0.29547815027297,83.9066028285221,28.451907587471,41.1400893780624,0.152726583781562,0,105.568676115562,19.0685704454299,0.22336645748217,0.0452663636787387,0.227907038085334,-11.4561354629333,447.694793243442,1.0306757062802,180.627162782229,0.0347853844925574,0,116.929105862258,19.0052804439128,0.658949612115441,-0.0438228278387241,0.660405202543766,3.8047995682396,151.756671771864,1.0341083596135,162.536780759283,0.0386570059886013,0,321.569299998541,19.0616369027133,0.217480316142165,-0.0457891260897895,0.222248356523424,11.8896157543848,459.811728131896,1.03105064812893,59.2769176124704,0.105997166523682,0,335.963091532389,19.0953802011066,0.389500750686188,0.0289959704413654,0.390578546629152,-4.25747032578803,256.738914684577,1.02922849034583,56.8377321270888,0.110546024129366,0,421.557719950485,19.0810906712398,0.313120615210658,0.00417258468948201,0.313148415504361,-0.763467274444043,319.365749625661,1.02999934644712,45.2632931819658,0.138814144209971,0,540.75,11.3765593303885,0.331261782501037,0.0404668045122604,0.333724333564692,-6.96472113751094,301.876054777574,1.72771313226578,21.0384823493083,0.298652022653438,0,551.072230021159,19.0274976331866,0.557942449103624,-0.00603269449829072,0.557975062090287,0.619480496036718,179.229954918572,1.03290076667259,34.5281373232253,0.181972900778323,0
19.25,0.747320866223819,1.21843137209588,-0.00669568307915225,1.21844976945271,0.314856075196846,82.0727390070277,27.3208482805001,38.8218631804582,0.161846567692361,0,105.575352718814,18.9685704454299,0.22453342554522,0.0454538404224663,0.22908799793141,-11.4441207718652,445.367988116586,1.03610989425802,179.668549116291,0.0349709803862934,0,116.951415242285,18.9052804439128,0.662391172502881,-0.0439955063855642,0.663850638315475,3.79995980430885,150.968195457896,1.03957890292364,161.650719700546,0.0388688978237712,0,321.588910115586,18.9616369027133,0.218491575909965,-0.0459708293834392,0.223275358913207,11.8817783358785,457.683549507682,1.03648880119838,58.9623469786258,0.106562673115052,0,336,18.9953802011065,0.391562928670136,0.0290826242450191,0.392641472773459,-4.24774036112253,255.386791440215,1.03464738733646,56.5338696461504,0.111140195187531,0,421.594856816352,18.9810906712398,0.314976117743422,0.00420220430818539,0.315004148019936,-0.764357278409976,317.48438807497,1.03542638544943,45.0221115470298,0.139557765979417,0,542.5,10.322737615503,0.365428758013503,0.0423842480773441,0.367878514822996,-6.61588887742977,273.651150346259,1.90415287096873,19.0280877705125,0.330205819048014,0,551.160387674968,18.9274976331866,0.56086467580231,-0.00598001699145386,0.56089655478176,0.610872403226538,178.29612795092,1.03835850643562,34.3411791856649,0.182963586463053,0
21,0.772598010576224,1.24130059305919,-0.00725037427679869,1.24132176741417,0.334657958084714,80.560663999644,26.3566028060778,36.7903814560106,0.170783369416602,0,105.582055988691,18.8685704454299,0.225712582089176,0.0456432015601615,0.230281287911164,-11.4320877828765,443.041318629244,1.04160169212677,178.710011552067,0.0351585524090741,0,116.974054950398,18.8052804439128,0.665870184526612,-0.0441620857225242,0.667333044631291,3.79443466746817,150.179422842146,1.04510763679151,160.764542632014,0.0390831535630444,0,321.608755688986,18.8616369027133,0.219510667627038,-0.0461531342150601,0.224310153581913,11.8737514225198,455.558725601008,1.04198462739402,58.6477717694776,0.107134254509727,0,337.75,15.5558633623934,0.477975946836196,0.0318392810244609,0.479035223725889,-3.81099795486566,209.215548736118,1.26344933177367,46.0573304586037,0.136420961541115,0,421.63267013027,18.8810906712398,0.316870760107021,0.00422357959452485,0.316898906964655,-0.763651892537559,315.586076690148,1.04091092038978,44.78090055357,0.140309489749167,0,544.25,9.52408515704094,0.396681332059764,0.0442938270131869,0.39914661756826,-6.37131092584921,252.091520114523,2.06389409085067,17.4994674451832,0.359050086916163,0,551.25,18.8274976331866,0.563817198975061,-0.00592603299757255,0.563848341069805,0.602188401461011,177.362450421494,1.04387423203513,34.1541907177988,0.183965281423144,0
22.75,0.796033202986215,1.26098455550913,-0.00767919967670925,1.26100793785774,0.34891806610865,79.3031124474194,25.523835953616,34.9904704609325,0.179568471769903,0,105.588902456041,18.7685704454299,0.226904020229957,0.0458327609509037,0.231486665648152,-11.4196250598851,440.71497674944,1.04715202093617,177.751354629752,0.0353481711589044,0,116.99711705117,18.7052804439128,0.669385490729536,-0.0443271891981884,0.670851574419732,3.78863628184314,149.390749254236,1.05069549469957,159.878131319526,0.0392998420442023,0,321.628918520185,18.7616369027133,0.220539336332557,-0.046336637018716,0.22535457128758,11.8655956330568,453.433848414268,1.04753904911747,58.3331778405861,0.107712035239198,0,339.5,13.5145125271097,0.548340060391458,0.0327713211441549,0.549318469851179,-3.4201907914222,182.368583336061,1.45433013600273,39.8071061181434,0.157840795774798,0,421.671091715495,18.7810906712398,0.318796962035172,0.00424929459761159,0.318825280533762,-0.76365918833823,313.679275240294,1.04645386988297,44.5396685716165,0.141069422128202,0,546,8.89267701571754,0.425677570317758,0.0462853567707919,0.428186557615987,-6.20558373313009,234.919589315811,2.21050742278878,16.2869542412409,0.38578025173483,0,553,17.1521287670033,0.61825538673962,-0.00479912490194309,0.618274012742232,0.444741907035806,161.745456885304,1.14584974926642,31.0165077161001,0.202575524127048,0
24.5,0.817831827899512,1.27795028486471,-0.00827056994267412,1.27797704709943,0.370798568536554,78.250305339997,24.7968155265297,33.380890934674,0.188227010461635,0,105.595821993883,18.6685704454299,0.228108144247854,0.0460243201158863,0.232704885024637,-11.4071563389479,438.388556137406,1.05276182147622,176.792699681918,0.0355398459239785,0,117.020453729302,18.6052804439128,0.672937002611567,-0.0444990797304666,0.674406685599052,3.78327081800804,148.602320294344,1.05634343020511,158.991696331579,0.0395189525752083,0,321.649442582662,18.6616369027133,0.22158029450077,-0.0465223348994378,0.226411471784323,11.8574196923026,451.303669513142,1.05315300854693,58.0185581945083,0.108296129767911,0,341.25,12.1234989494383,0.60771047830412,0.0325824005353543,0.608583304293889,-3.06897511491274,164.5520417536,1.62123782820979,35.5267368481707,0.176857934744522,0,421.710238138835,18.6810906712398,0.320733788212954,0.00427127255472163,0.320762227624558,-0.762973636987116,311.785049393063,1.05205617221869,44.298404406036,0.141837734144742,0,547.75,8.37783284576773,0.452867684681278,0.0484138393587727,0.45544817451609,-6.10203213008724,220.815049036627,2.34642384348975,15.294993785062,0.41080012162647,0,554.75,15.8663673561825,0.667556609835301,-0.00358206192179288,0.667566220312571,0.307442181341648,149.80002973032,1.23871980172078,28.600932593389,0.219684630445649,0
26.25,0.838165466872219,1.29258266730348,-0.00877034961168217,1.29261242096991,0.388753709212009,77.364490898377,24.156289928053,31.9301130237036,0.196779300546641,0,105.602865380855,18.5685704454299,0.229325202737216,0.0462176702303446,0.233936148664515,-11.3946216001803,436.061971411795,1.05843205480888,175.833964149199,0.0357336271043071,0,117.044333608477,18.5052804439128,0.676513344690665,-0.0447384637443242,0.67799102920522,3.78351472007569,147.816744170397,1.06205241748283,158.104881059979,0.0397406156284066,0,321.670303396036,18.5616369027133,0.22262587409642,-0.0467071979741936,0.227472728386933,11.8488749152415,449.184087006391,1.0588274681701,57.7039182876029,0.10888663185511,0,343,11.0964408935331,0.658736292400675,0.0316625955706165,0.659496795203779,-2.75184164031605,151.805815397788,1.77134123363909,32.3511396312918,0.194218360737504,0,421.75,18.5810906712398,0.322706541711152,0.00429323632892869,0.32273509871309,-0.762208940369188,309.879060615721,1.05771878589113,44.0571207379723,0.142614524098126,0,549.5,7.94802991319314,0.478578782102594,0.0507184793494434,0.481258781557617,-6.0494709364532,208.952013210153,2.47338746516986,14.464112671871,0.434398255165611,0,556.5,14.8398193638799,0.712783962537393,-0.00232180581091307,0.712787744025339,0.18663327221871,140.294963489381,1.32442330627467,26.6663420734589,0.235622317071874,0
28,0.857179114919259,1.30520181151334,-0.00916256208897977,1.30523397186931,0.402211756899105,76.6165041435646,23.5875397835552,30.613539818545,0.205242038144618,0,105.610015326377,18.4685704454299,0.230555177726284,0.0464118497317039,0.235180249536216,-11.3817951762141,433.735650555288,1.06416370281715,174.875180051387,0.0359295430336842,0,117.068503686095,18.4052804439128,0.680151369242284,-0.0448569947335207,0.681628957027705,3.77327748717595,147.026095252008,1.06782345188511,157.218037852985,0.0399647864391681,0,321.691439865281,18.4616369027133,0.223683479398069,-0.0468940384988737,0.228546165582274,11.8402760934985,447.060284778739,1.0645634113344,57.3892700111782,0.109483624830142,0,344.75,10.2970316556429,0.703044892493865,0.0302541265336887,0.703695554223577,-2.46408864625074,142.238427542339,1.90890823884842,29.8681121265928,0.210364327030412,0,423.5,15.3835739739582,0.402618774874852,0.0051928358251391,0.402652261170397,-0.738939907566215,248.373911601821,1.27760175163133,36.32484999754,0.172972092317108,0,551.25,7.58250567343563,0.503060283843901,0.0532317011726658,0.505868820140995,-6.04031836991322,198.783333154223,2.59269979695961,13.755112332763,0.456789094496436,0,558.25,13.9959750063934,0.754670750708242,-0.00104691792242809,0.754671476876977,0.0794835892559017,132.508116825983,1.40429088298108,25.0711598860607,0.250614065553184,0
29.75,0.874996902972649,1.3160760792669,-0.00964532838777926,1.31611142339022,0.419904839271816,75.9834492666288,23.0790890236871,29.4116606041226,0.21362905657557,0,105.617306438205,18.3685704454299,0.231798487773079,0.0466075486332335,0.236437734982142,-11.3688276958941,431.409199260591,1.06995776877196,173.916293312944,0.0361276404153444,0,117.093128197908,18.3052804439128,0.683817232546111,-0.0450331393513521,0.68529846867395,3.76780270853929,146.237905745168,1.07365755052071,156.330954050298,0.040191562479418,0,321.712966110003,18.3616369027133,0.224749991673771,-0.0470817317579657,0.229628500458217,11.8315102351435,444.938837395606,1.0703618428152,57.0745939299039,0.110087253794504,0,346.5,9.65107811912342,0.74174130134157,0.0285173846539187,0.742289296260821,-2.20173993107013,134.817893811673,2.0367249794699,27.8530393048295,0.225583471822055,0,425.25,13.4883409706362,0.473543333045024,0.00589104844887457,0.473579975002341,-0.712743224640029,211.17391592649,1.45715259457085,31.718614863342,0.198091415222586,0,553,7.26695987645576,0.526510447719093,0.05598388008204,0.52947846640482,-6.06945750355658,189.929754353806,2.70536195293094,13.1409762684553,0.47813687345759,0,560,13.2865960671418,0.793748757106062,0.00022487862063551,0.793748788961478,-0.0162325867033591,125.984449241333,1.47928301504379,23.7260644056103,0.264822062343128,0
31.5,0.891725922113024,1.32543306952543,-0.0100914663156876,1.32547148573026,0.436225163092039,75.4470386315358,22.6218481718005,28.3087594321595,0.221951983527817,0,105.62471309997,18.2685704454299,0.233055630325079,0.0468066066367972,0.237709455535685,-11.3561347269397,429.082103103514,1.07581527791779,172.957349745786,0.036327946261981,0,117.118146108796,18.2052804439128,0.687522635492444,-0.045209271125376,0.689007440097829,3.76216942803595,145.449756615466,1.07955575285248,155.443721137809,0.0404209656150037,0,321.734845925592,18.2616369027133,0.225826557027334,-0.0472706191099604,0.230720925123532,11.8226053647919,442.81771513656,1.07622378940272,56.7598975801854,0.110697615306709,0,348.25,9.11430425959241,0.775629879002782,0.0265631517318032,0.776084602496272,-1.96145342638489,128.927472634975,2.15673007869779,26.1717279528856,0.240075294932401,0,427,12.2048181456299,0.538854770456772,0.00643391776712108,0.538893179528054,-0.684078229426771,185.57875977461,1.61043286566851,28.5827122848476,0.219824670400872,0,554.75,6.99118314227494,0.549093075891248,0.05900610569709,0.552254403786197,-6.1335258366287,182.118486629407,2.81216278128302,12.6024031406488,0.498570410504746,0,561.75,12.6795648028664,0.830418556610163,0.00148252368058599,0.830419879963727,-0.102288489349234,120.421201096719,1.55012024003452,22.5715439303364,0.278367546614077,0
