S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity 1 (m/ms),S0 Energy velocity 2 (m/ms),S0 Energy velocity absolute (m/ms),S0 Skew angle (deg),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity 1 (m/ms),S1 Energy velocity 2 (m/ms),S1 Energy velocity absolute (m/ms),S1 Skew angle (deg),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity 1 (m/ms),S2 Energy velocity 2 (m/ms),S2 Energy velocity absolute (m/ms),S2 Skew angle (deg),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m),S3 f (kHz),S3 Phase velocity (m/ms),S3 Energy velocity 1 (m/ms),S3 Energy velocity 2 (m/ms),S3 Energy velocity absolute (m/ms),S3 Skew angle (deg),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength (mm),S3 Wavenumber (rad/mm),S3 Attenuation (Np/m),S4 f (kHz),S4 Phase velocity (m/ms),S4 Energy velocity 1 (m/ms),S4 Energy velocity 2 (m/ms),S4 Energy velocity absolute (m/ms),S4 Skew angle (deg),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength (mm),S4 Wavenumber (rad/mm),S4 Attenuation (Np/m),S5 f (kHz),S5 Phase velocity (m/ms),S5 Energy velocity 1 (m/ms),S5 Energy velocity 2 (m/ms),S5 Energy velocity absolute (m/ms),S5 Skew angle (deg),S5 Propagation time (micsec),S5 Coincidence angle (deg),S5 Wavelength (mm),S5 Wavenumber (rad/mm),S5 Attenuation (Np/m),S6 f (kHz),S6 Phase velocity (m/ms),S6 Energy velocity 1 (m/ms),S6 Energy velocity 2 (m/ms),S6 Energy velocity absolute (m/ms),S6 Skew angle (deg),S6 Propagation time (micsec),S6 Coincidence angle (deg),S6 Wavelength (mm),S6 Wavenumber (rad/mm),S6 Attenuation (Np/m),S7 f (kHz),S7 Phase velocity (m/ms),S7 Energy velocity 1 (m/ms),S7 Energy velocity 2 (m/ms),S7 Energy velocity absolute (m/ms),S7 Skew angle (deg),S7 Propagation time (micsec),S7 Coincidence angle (deg),S7 Wavelength (mm),S7 Wavenumber (rad/mm),S7 Attenuation (Np/m),S8 f (kHz),S8 Phase velocity (m/ms),S8 Energy velocity 1 (m/ms),S8 Energy velocity 2 (m/ms),S8 Energy velocity absolute (m/ms),S8 Skew angle (deg),S8 Propagation time (micsec),S8 Coincidence angle (deg),S8 Wavelength (mm),S8 Wavenumber (rad/mm),S8 Attenuation (Np/m),S9 f (kHz),S9 Phase velocity (m/ms),S9 Energy velocity 1 (m/ms),S9 Energy velocity 2 (m/ms),S9 Energy velocity absolute (m/ms),S9 Skew angle (deg),S9 Propagation time (micsec),S9 Coincidence angle (deg),S9 Wavelength (mm),S9 Wavenumber (rad/mm),S9 Attenuation (Np/m)
162.75,1.88642124417657,1.8048464803851,-0.000116511846509759,1.80484648414581,0.00369872846890981,55.4063744959977,10.4761239832174,11.5909139427132,0.542078505477094,0,162.75,3.56138003018183,3.31514660839022,0.0107496129440334,3.31516403655983,-0.185785235843319,30.1645784674839,5.52677944532915,21.8825193866779,0.287132628384865,0,225.75,3.71749681701746,2.31736006675884,0.00496103581589977,2.31736537707909,-0.12265939337664,43.1525516618849,5.29400414923607,16.4673170189035,0.38155488838691,0,208.944981078118,10.7039050621659,0.118475764932953,0.494105875575199,0.508111329488314,-76.5162891609165,844.054478623466,1.83632208451753,51.2283425375223,0.122650567946395,0,365.75,5.0305622936452,3.04844394517483,-0.0422545168704461,3.04873677628441,0.794126608883539,32.8036210599454,3.90964476556855,13.7541005977996,0.456822695348381,0,547.75,4.23536988566428,3.11940960111309,0.0707579351930678,3.12021200319935,-1.29942408046491,32.0573482765192,4.64516638964508,7.73230467487774,0.812588946164222,0,577.5,4.59041736586275,1.56236359430863,0.0194668827931739,1.56248486723766,-0.713862326127803,64.0055876649195,4.28518459130365,7.9487746595026,0.790459608723235,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.5,1.88549772595771,1.80197915472731,4.15782141481263e-05,1.80197915520699,-0.00132202205763946,55.4945376241786,10.4813131967223,11.4619922550621,0.54817567202636,0,164.5,3.55846147132786,3.29753493666138,0.0112798658843226,3.29755422910325,-0.195990702236693,30.3256832515158,5.53132649715429,21.6319846281329,0.290458107066522,0,227.5,3.70118307633975,2.40091143127654,0.018272885870153,2.40098096602043,-0.436058994970858,41.6508492138883,5.31740565867027,16.2689365992956,0.386207498494501,0,208.967832670405,10.6039050621659,0.128408643748589,0.487867725037994,0.504483594305206,-75.2539768542292,778.76377384524,1.8536455141084,50.7441979306497,0.123820763031206,0,367.5,5.01509069266209,3.05569879864392,-0.0427892112970995,3.05599837444939,0.802265259735207,32.7257385591731,3.92172489756398,13.6465052861554,0.460424495167565,0,549.5,4.2305354770088,3.11385101792159,0.0694100261913208,3.11462452208082,-1.27695353865873,32.1145743404087,4.65048629515522,7.69888166880583,0.81611662283857,0,579.25,4.56370697005218,1.56373370209416,0.0186306244795086,1.56384468257995,-0.682600654760318,63.9495074296088,4.31031213728944,7.87864820034904,0.797495350395418,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.25,1.88456123203732,1.79907294302729,0.000215667028312161,1.79907295595402,-0.006868432150634,55.5841831692108,10.4865806026958,11.3357066588711,0.5542826306521,0,166.25,3.55538350864146,3.27828033858618,0.0118429496059553,3.27830173013652,-0.206982932371822,30.5037976230937,5.53613002261186,21.3857654655126,0.293802217054707,0,229.25,3.68607324612572,2.39194817566887,0.0418543096964748,2.39231433100373,-1.00245925969899,41.8069258427961,5.33926577704833,16.0788364062191,0.390773632397263,0,208.993105676853,10.5039050621659,0.138260206405054,0.481155295285783,0.500625911092022,-73.9679696804343,723.273909392518,1.87129896550928,50.2595768800487,0.125014687691766,0,369.25,4.99994985137943,3.06273952220606,-0.0433615911824346,3.06304645875195,0.811126827455137,32.6505075847818,3.93361932502085,13.5408255961528,0.464017888906622,0,551.25,4.22570919381282,3.10796088641766,0.0680836788989711,3.10870652504131,-1.25493330975853,32.1754370967208,4.65580944119098,7.66568561235885,0.819650795103003,0,581,4.53750832889454,1.56593135351608,0.017857436660356,1.56603317077538,-0.653356485081553,63.8597597368901,4.33524645896013,7.80982500670317,0.804523187368056,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168,1.8836117172847,1.79612758961304,0.000404843377351098,1.79612763523846,-0.0129143478600105,55.6753320745684,10.491926684764,11.211974507647,0.560399535594217,0,168,3.55212808029029,3.25714632889548,0.0124414907986353,3.25717009051271,-0.218854596858855,30.7017216613387,5.5412196052783,21.1436195255374,0.297166968010879,0,231,3.66881352027306,2.27892008604961,0.0859443337622373,2.28054010863791,-2.15975764671589,43.8804329349454,5.36445753167705,15.8823096115717,0.395609043070267,0,209.020808676422,10.4039050621659,0.148009090664554,0.473998512692213,0.496569512710736,-72.6586893825114,675.634175921255,1.88929196181422,49.7744943579846,0.126233031359196,0,371,4.98512825527851,3.06956749215645,-0.0439733070438964,3.0698824473644,0.820738615871474,32.5778795402043,3.94533310646521,13.4370033835,0.467603164772216,0,553,4.22088883521527,3.10171696534771,0.0667750666398365,3.10243566293494,-1.23329711598215,32.2402079613315,4.6611382438986,7.63271037109452,0.823191894058281,0,582.75,4.51182958502069,1.56910306177087,0.0171546115643966,1.56919683250911,-0.626375480822471,63.7306767390674,4.35996779265685,7.74230731020282,0.811539125926918,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.75,1.88264913974978,1.79314369745546,0.000595507719725649,1.7931437963403,-0.0190280777841534,55.7679789644877,10.4973519134452,11.0907165817366,0.566526541443346,0,169.75,3.54867392655671,3.2338527993093,0.0130783168551598,3.23387924480373,-0.231713785459316,30.9228669967163,5.54663013656697,20.9052955909084,0.300554722120844,0,232.75,3.70152850485064,2.20057192236303,-0.0707795016568749,2.20170990899058,1.84223432032149,45.4427319478918,5.31690800630667,15.903452222774,0.395083106432827,0,209.050922424867,10.3039050621659,0.157634527001472,0.4664326867631,0.49234956624742,-71.3269208958032,634.378786819124,1.90763439614152,49.2889720009207,0.12747649326227,0,372.75,4.97061474386426,3.0761838869055,-0.0446261452109177,3.0765075652261,0.83113055824574,32.5078095707065,3.95687125867016,13.3349825455782,0.471180617275204,0,554.75,4.21607234181921,3.09509368432558,0.0654804244947394,3.09578626535232,-1.21198023539646,32.3091997203277,4.66647498470654,7.59995014298189,0.826740332366751,0,584.5,4.48668198611142,1.57341684527352,0.0165304901991301,1.57350367845033,-0.601933606721439,63.555948508112,4.38445284358786,7.67610262807771,0.818538470837649,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171.5,1.88167339022491,1.79012092946851,0.000802274573101682,1.79012110924532,-0.0256781221956217,55.8621478324876,10.5028571437475,10.9718565027692,0.572663824539974,0,171.5,3.54499607715546,3.20806782752201,0.013756442884342,3.20809732173178,-0.245687226661744,31.1714107607389,5.55240270600875,20.6705310621309,0.303968257433433,0,234.5,3.67443117582834,2.33276169096502,-0.118000325062944,2.33574424617699,2.89577928064279,42.8676449837582,5.35623208482739,15.6692161016134,0.400989128392494,0,209.083730399359,10.2039050621659,0.167126390283674,0.4584855186968,0.487996107754893,-69.9722732146305,598.349547490757,1.92633654978521,48.8029606257552,0.128745986444595,0,374.5,4.95639887910556,3.08258952315659,-0.0453220469589548,3.08292268086881,0.842335608987361,32.4402581818935,3.96823844917935,13.2347099575582,0.47475051038737,0,556.5,4.21125719703541,3.08806111957303,0.0641959469262064,3.08872831401863,-1.19091784983535,32.3827787494784,4.67182247426439,7.56739837742213,0.830296621613832,0,586.25,4.46207971782602,1.57906632520447,0.0159946081369988,1.57914732906218,-0.580338005375269,63.3285622040298,4.40867479635105,7.61122339927679,0.825515817572325,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173.25,1.88068435992954,1.78705885330156,0.00102649883036283,1.78705914811551,-0.0329110840853488,55.9578660855247,10.5084432347737,10.8553209808343,0.578811563312861,0,173.25,3.54106509501023,3.17939708170515,0.0144790370153017,3.17943005044427,-0.260924306142544,31.4525041793046,5.55858590018698,20.4390481674472,0.30741085669472,0,236.25,3.66227177386321,2.68823486569324,-0.077436119727518,2.68934992995839,1.64998094448121,37.1991306549073,5.37406798765243,15.5016794660877,0.405322876203513,0,209.119045523514,10.1039050621659,0.176472036442122,0.450194244118219,0.483546520081785,-68.5952736719792,566.662016351792,1.94540911144595,48.3165224710716,0.130042167478868,0,376.25,4.94247042543325,3.08878503281009,-0.0460631173052991,3.08912848384257,0.854389851711142,32.3751892533042,3.9794393955306,13.136134021085,0.47831312447744,0,558.25,4.2064409538261,3.08058678056719,0.0629179538694098,3.08122923222606,-1.170047247494,32.4613481531555,4.6771834714386,7.53504873054385,0.833861270426859,0,588,4.43804028961376,1.58627567665893,0.0155578705221255,1.58635196904562,-0.561927382339544,63.0407447276905,4.43260278823613,7.54768756737033,0.832464943877995,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175,1.87968208541743,1.78395886534034,0.00125433313867469,1.78395930631223,-0.0402856727823228,56.0551041522599,10.5141102300652,10.7410404880996,0.584969893199914,0,175,3.5368458512379,3.14736887640866,0.015249372798121,3.14740581869524,-0.277602625880659,31.7725706540334,5.56523787802007,20.2105477213595,0.310886443742404,0,238,3.6535996049268,2.83389645709478,-0.0640654645867434,2.83462052368338,1.29505634952828,35.2871043504945,5.38686152654303,15.3512588442302,0.409294467048943,0,209.157122461169,10.0039050621659,0.18565844348455,0.441599206870605,0.47903957784911,-67.1969976379337,538.623496584046,1.96486319761673,47.829617009687,0.131365996635663,0,378,4.92881956138358,3.09477074128741,-0.0468516446093755,3.09512536381505,0.867332889579256,32.3125712240644,3.99047868569691,13.0392051888454,0.481868734802534,0,560,4.20162084136623,3.07263050383438,0.0616423880814749,3.07324876915324,-1.14930023638094,32.5454036452507,4.68256112198157,7.50289435958256,0.837434862608031,0,589.75,4.41458489184287,1.59530523717021,0.0152327045576459,1.59537795993014,-0.547069700821341,62.6839288620291,4.4562013935234,7.48551910443895,0.839378701665944,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
176.75,1.8786663893338,1.78081931913788,0.00150771736576747,1.78081995738658,-0.0485090318754673,56.1539280966535,10.5198593877531,10.6289470400781,0.591139017203479,0,176.75,3.53229642537313,3.1114192375998,0.0160707222504765,3.11146074058789,-0.295934523848315,32.1396740084251,5.57242830446861,19.9847039625071,0.314399718853346,0,239.75,3.64642684746255,2.91675663775257,-0.0552445744994247,2.91727976836047,1.08507596993509,34.2846566990424,5.39748925730685,15.2092882063089,0.413115013796194,0,209.197928889623,9.90390506216593,0.194703661095949,0.432703349101206,0.474490994611664,-65.7736692376367,513.601025461564,1.98471037420546,47.342271095769,0.132718290900521,0,379.75,4.91543693579321,3.10054662460026,-0.0476901191773829,3.10091336847504,0.881208197517658,32.2523774377663,4.00136071977094,12.9438760652882,0.485417604084551,0,561.75,4.19679387045472,3.06414791604423,0.0603652294209496,3.06474247079934,-1.12860920104408,32.6355002238595,4.68795884494396,7.47092811829945,0.841018037877974,0,591.5,4.39173822758173,1.60645748957448,0.0150332483180159,1.60652782869296,-0.536158936452565,62.2487682674306,4.47943063127129,7.42474763750081,0.846249005884666,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178.5,1.87763716634066,1.77764004890504,0.00178702710333218,1.77764094713667,-0.0575983177631513,56.254358165252,10.5256915661861,10.5189757217964,0.59731911864386,0,178.5,3.52736590456646,3.07086922015296,0.0169462092286456,3.07091597756925,-0.316176412024345,32.5640699199229,5.58024209958114,19.7611535269829,0.317956403638087,0,241.5,3.64016045287902,2.97369580117099,-0.0490950009937368,2.97410104687526,0.945853579503595,33.6281875101757,5.40680848027168,15.0731281692713,0.416846804234621,0,209.241608316468,9.80390506216593,0.203531749832853,0.423644533611644,0.469999855371308,-64.3389511186209,491.323835628217,2.00496267948249,46.8544719238537,0.134100013279219,0,381.5,4.90231352352797,3.10611229148851,-0.0485812256883014,3.10649218618451,0.896062986630227,32.1945862272989,4.01208981479579,12.8501009791035,0.488959994742232,0,563.5,4.19195688631848,3.05508824348107,0.0590823002338655,3.05565948588143,-1.10790401423308,32.732278752792,4.69338027658139,7.43914265540102,0.844611482563494,0,593.25,4.36952926355665,1.62008299101887,0.0149753672584646,1.62015220254554,-0.529603056717216,61.7252329382893,4.50224504696999,7.36540963094253,0.853066648293877,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180.25,1.87659446243599,1.77442363213064,0.00206766157884044,1.77442483680997,-0.0667643431726134,56.3563278741531,10.5316067715899,10.4110649788405,0.603510334432604,0,180.25,3.5219923922343,3.02490293539613,0.0178785448122495,3.02495577007875,-0.338640034243299,33.0589120165948,5.58878297245799,19.5394862259878,0.321563486087104,0,243.25,3.63453839178946,3.01689711271119,-0.0445490363694416,3.01722601164159,0.845997119656164,33.1466391673308,5.41519693801154,14.9415761224644,0.420516902345593,0,209.288220327474,9.70390506216593,0.212210371373051,0.414360979593995,0.465540828637385,-62.8812490178677,471.230502792943,2.02563264844914,46.3662266657063,0.135512112134559,0,383.25,4.88944051117107,3.11146707197344,-0.0495279386500496,3.11186123673308,0.911949941614895,32.1391799067233,4.02267028898794,12.7578356455866,0.492496178954396,0,565.25,4.18710630333081,3.04539272507083,0.0577891702324014,3.04594097745023,-1.08711043748795,32.8364874509491,4.6988295712942,7.40752994839595,0.848215984403838,0,595,4.34799082906766,1.63658507987479,0.0150765383188405,1.63665452239514,-0.52780487324478,61.1028422718179,4.52459396420968,7.30754761187841,0.85982133006787,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182,1.8755381774148,1.77116846567634,0.00236811506347874,1.77117004880256,-0.0766064438907552,56.4599031305662,10.5376058440881,10.3051548209604,0.609712849184928,0,182,3.51609958359165,2.97253568317906,0.0188696417994285,2.97259557477206,-0.363708439265066,33.6413118826053,5.59817939082001,19.3192284812728,0.325229618422404,0,245,3.6294133438565,3.05148450361914,-0.0410274173931526,3.05176029936915,0.770299252188494,32.7709348946054,5.42286656701282,14.8139320157408,0.424140282303393,0,209.337895654331,9.60390506216593,0.220719569830657,0.404915380037432,0.461165473010598,-61.405177248085,453.063586870539,2.04673333873086,45.8775274880204,0.136955621874354,0,385,4.87680956445564,3.11660975483262,-0.0505334539323713,3.11701940864734,0.928926035447089,32.0861474058277,4.03310623289539,12.6670378297549,0.49602641056462,0,567,4.18223830114292,3.03499453199457,0.0564811802960098,3.0355200432487,-1.06615010505098,32.9489885223222,4.7043111866683,7.37608165986405,0.851832395154827,0,596.75,4.3271599174389,1.65642125884297,0.0153557914574866,1.65649243495955,-0.531143170131055,60.3711160226543,4.5464210414452,7.25121058640787,0.866501563057235,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183.75,1.87446813438436,1.76787397937203,0.00269478278298104,1.76787603320905,-0.0873362934167814,56.5651178572813,10.5436900670252,10.2011871259013,0.615926874944417,0,183.75,3.50959291973473,2.91258405653587,0.0199200082023541,2.91265217509982,-0.39185636554764,34.3337730547549,5.60859146862516,19.0998254135223,0.328965588488113,0,246.75,3.6246899219752,3.08004858596321,-0.0381986340362067,3.08028544578846,0.710543438904693,32.4670203112161,5.42995445542763,14.6897261275591,0.427726511210569,0,209.390596039631,9.50390506216593,0.229046213274787,0.395368350934827,0.456922641960807,-59.9152751502622,436.593116167478,2.06827835810734,45.3884044552179,0.138431508721106,0,386.75,4.86441248932631,3.12153874429304,-0.0516012838916469,3.12196521835555,0.947054246359786,32.0354825589864,4.0434017787611,12.5776664235974,0.499550957671406,0,568.75,4.17734850154227,3.02381666960731,0.055153345514765,3.02431961652808,-1.04493886546334,33.0707879895994,4.70983025237766,7.34478857414025,0.855461698285177,0,598.5,4.30707702861718,1.68009873098568,0.0158327687362876,1.68017333106604,-0.539923016252287,59.5203116077183,4.56766485360745,7.19645284647817,0.873094765048655,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185.5,1.87338438926482,1.76454142215551,0.00304071336833209,1.7645440420801,-0.0987337945581122,56.6719481585436,10.5498594067607,10.0991072197564,0.622152549770744,0,185.5,3.50235317400036,2.84362859530073,0.0210278468234616,2.84370634179306,-0.423678717239477,35.1663364777158,5.62022232735773,18.8806101024278,0.332785078082389,0,248.5,3.62030032744527,3.10409354971603,-0.0358614371249102,3.10430069549671,0.661905820328926,32.2155239197441,5.43655806373128,14.5686129877073,0.431282326772027,0,209.446491708319,9.40390506216593,0.237207136661921,0.385730407092161,0.452830180794999,-58.4103233780518,421.572476305908,2.090281893802,44.8988425896485,0.139940919292832,0,388.5,4.85224157496111,3.12625184841503,-0.0527352638523092,3.12669659989132,0.966403750700154,31.9871862053273,4.05356080807512,12.4896823036322,0.503070066510205,0,570.5,4.17243221080167,3.01177064265949,0.0538002490569899,3.01225113009924,-1.02338450020241,33.2030595502773,4.71539230390577,7.31364103558575,0.859104962440417,0,600.25,4.28778562184354,1.70815885822239,0.0165266663753197,1.70823880520995,-0.554327066066142,58.5425644217105,4.58825942302537,7.14333298099715,0.879587347236123,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187.25,1.87228684597438,1.76116991779606,0.00341177368502238,1.76117322247116,-0.110994394292523,56.7804383833338,10.5561146994691,9.99886166074435,0.628390062825596,0,187.25,3.49422875334283,2.76397875880643,0.0221877136540853,2.76406781280241,-0.459929382490108,36.1797281116528,5.63333211053767,18.6607677081059,0.33670561712476,0,250.25,3.61619341822164,3.12459103916771,-0.0338870484751195,3.12477479094118,0.621364113176049,32.0041883070358,5.4427509888242,14.450323349537,0.434812782745163,0,209.505660014707,9.30390506216593,0.245201356470389,0.376043645874149,0.448923744991554,-56.8934151988406,407.828086432613,2.11275874366302,44.4088482454977,0.141484986785637,0,390.25,4.84028909149144,3.13074637318871,-0.053939587789517,3.13121100093321,0.987050569241675,31.9412651425189,4.06358736153118,12.4030469993375,0.506584011776721,0,572.25,4.16748408674845,2.99875687569373,0.0524163280432699,2.99921494244177,-1.00139114234085,33.3471515515462,4.72100366581806,7.28262837352285,0.862763412454644,0,602,4.26933040616031,1.74114610801288,0.0174542662140877,1.74123359169798,-0.574347142197077,57.4334339546767,4.60813606998128,7.09191097368822,0.885965056596297,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189,1.87117532883565,1.75776065181567,0.00380611761925213,1.75776477254574,-0.124063611770195,56.8905669248573,10.5624572429449,9.900398565268,0.634639632511552,0,189,3.48502430391926,2.6716523072317,0.023388553345257,2.67175468094735,-0.50157393610861,37.4300202647318,5.6482588699089,18.4392820313189,0.340749997559975,0,252,3.61232933213651,3.14221480821599,-0.0321892706868309,3.14237967949757,0.586925133142069,31.8246861221991,5.44859066981937,14.3346402068909,0.438321800651763,0,209.568188118344,9.20390506216593,0.253035560101968,0.366337316938085,0.445230304963074,-55.366487330636,395.201369956468,2.13572434938042,43.9184264787767,0.143064900337809,0,392,4.82854773331045,3.13501891717094,-0.0552188617089264,3.13550517998425,1.00907863474925,31.8977341579299,4.07348526260196,12.3177238094654,0.510093050012319,0,574,4.16249805672476,2.9846582341382,0.0509951488921092,2.98509384774072,-0.978846592617818,33.5046736193145,4.72667155520544,7.25173877478181,0.866438450462335,0,603.75,4.2517553204655,1.77955483028751,0.0186270804536349,1.77965231495532,-0.599708478564521,56.1938290959227,4.62722572817979,7.04224483720994,0.892213413822305,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190.75,1.87004998557431,1.75431250098099,0.00422438892856759,1.75431758714322,-0.137968114959339,57.0023869430795,10.5688864957156,9.80366964914451,0.640901369797571,0,190.75,3.47448442562525,2.56438092607806,0.0246109210265338,2.56449902153749,-0.54986316564041,38.9957665739384,5.66544888729116,18.2148593741822,0.344948329169393,0,253.75,3.60867582919129,3.15746051701872,-0.0307081207791339,3.15760984056199,0.557216863878115,31.6710215253682,5.45412365725361,14.2213825780938,0.441812550409693,0,209.634170629643,9.10390506216593,0.260717640322092,0.356638514036014,0.441774509980981,-53.8316376132293,383.556708615725,2.15919483189578,43.4275816524666,0.144681906477348,0,393.75,4.81701039513507,3.13906533970663,-0.0565781436384207,3.13957517719915,1.03258057057305,31.8566162784447,4.08325829686398,12.2336771939938,0.513597441516958,0,575.75,4.15746738630317,2.96934291125719,0.0495300112767381,2.96975597425957,-0.955631442406452,33.677484544101,4.73240401496023,7.22095942041368,0.870131646137908,0,605.5,4.23510026863292,1.82375240408953,0.0200478521342761,1.82386259016339,-0.629806463410045,54.8320044846894,4.64546276219667,6.9943852496002,0.898318448721242,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
